name,score
"[Sewing supports (Library of Congress, 3995)]",6.0
"[Sewing supports (Library of Congress, 3494)]",6.0
"[Broken (Library of Congress, 4318_006)]",6.0
"[Bookblock spine (Library of Congress, 4318_001)]",6.0
"[New sewing (Library of Congress, 4265)]",6.0
"[Losses (Library of Congress, 4341)]",6.0
"[Tail (Library of Congress, 3927)]",6.0
"[Spine (place) (Library of Congress, 3927)]",6.0
"[Tail (Library of Congress, 3027)]",6.0
"[Bookblock spine (Library of Congress, 3027)]",6.0
"[Head (Library of Congress, 1697)]",6.0
"[New sewing (Library of Congress, 4380)]",6.0
"[Bookblock spine (Library of Congress, 1697)]",6.0
"[Bookblock spine (Library of Congress, 2687)]",6.0
"[Head (Library of Congress, 3928)]",6.0
"[New sewing (Library of Congress, 3995)]",6.0
"[Head (Library of Congress, 2687)]",6.0
"[Tail (Library of Congress, 4380)]",6.0
"[Sewing supports (Library of Congress, 3927)]",6.0
"[Spine (place) (Library of Congress, 2687)]",6.0
"[Spine (place) (Library of Congress, 4240)]",6.0
"[Bookblock spine (Library of Congress, 4318_002)]",6.0
"[New sewing (Library of Congress, 3674)]",6.0
"[Outer joints (Library of Congress, 4164)]",6.0
"[Right (Library of Congress, 2687)]",6.0
"[Sewing supports (Library of Congress, 4240)]",6.0
"[Bookblock spine (Library of Congress, 3927)]",6.0
"[New sewing (Library of Congress, 3929)]",6.0
"[Bookblock spine (Library of Congress, 4380)]",6.0
"[Sewing supports (Library of Congress, 4318_002)]",6.0
"[New sewing (Library of Congress, 3928)]",6.0
"[Tail (Library of Congress, 3968)]",6.0
"[Bookblock spine (Library of Congress, 3995)]",6.0
"[Right (Library of Congress, 4347_3)]",6.0
"[Sewing supports (Library of Congress, 1697)]",6.0
"[Modification of Library of Congress, 4388_101_01]",6.0
"[Sewing supports (Library of Congress, 4265)]",6.0
"[Sewing supports (Library of Congress, 4357_005_001)]",6.0
"[Right (Library of Congress, 3927)]",6.0
"[New sewing (Library of Congress, 4247)]",6.0
"[Tail (Library of Congress, 3928)]",6.0
"[Head (Library of Congress, 3995)]",6.0
"[Head (Library of Congress, 3927)]",6.0
"[Sewing supports (Library of Congress, 4388_101_01)]",6.0
"[Tail (Library of Congress, 3966)]",6.0
"[Sewing supports (Library of Congress, 3928)]",6.0
"[Bookblock spine (Library of Congress, 3967)]",6.0
"[Head (Library of Congress, 3929)]",6.0
"[New sewing (Library of Congress, 4357_005_001)]",6.0
"[Right (Library of Congress, 529)]",6.0
"[Tail (Library of Congress, 4388_101_01)]",6.0
"[Bookblock spine (Library of Congress, 4240)]",6.0
"[Losses (Library of Congress, 3927)]",6.0
"[Head (Library of Congress, 4265)]",6.0
"[Head (Library of Congress, 4240)]",6.0
"[New sewing (Library of Congress, 3927)]",6.0
"[Bookblock spine (Library of Congress, 2966)]",6.0
"[Head (Library of Congress, 4347_3)]",6.0
"[Head (Library of Congress, 4165)]",6.0
"[Modification of Library of Congress, 4357_005_001]",5.866666666666666
"[Cover (Library of Congress, 4539_003)]",5.833333333333333
"[Broken (Library of Congress, 2966)]",5.5
"[Broken (Library of Congress, 4247)]",5.5
"[Losses (Library of Congress, 3674)]",5.5
"[Broken (Library of Congress, 3928)]",5.5
"[Losses (Library of Congress, 3674)]",5.5
"[Broken (Library of Congress, 3968)]",5.5
"[Broken (Library of Congress, 4247)]",5.5
"[Broken (Library of Congress, 3928)]",5.5
"[Modification of Library of Congress, 4240]",5.5
"[Broken (Library of Congress, 2966)]",5.5
"[Broken (Library of Congress, 3968)]",5.5
"[Modification of Library of Congress, 3929]",5.4
"[Modification of Library of Congress, 3929]",5.4
"[Damaged (Library of Congress, 3968)]",5.375
"[Damaged (Library of Congress, 3968)]",5.375
"[Damaged (Library of Congress, 4247)]",5.333333333333333
"[Damaged (Library of Congress, 3928)]",5.333333333333333
"[Damaged (Library of Congress, 3928)]",5.333333333333333
"[Damaged (Library of Congress, 4247)]",5.333333333333333
"[Damaged (Library of Congress, 4247)]",5.333333333333333
"[Damaged (Library of Congress, 3928)]",5.333333333333333
"[Modification of Library of Congress, 3967]",5.25
"[Modification of Library of Congress, 3966]",5.25
"[Modification of Library of Congress, 3928]",5.25
"[Damaged (Library of Congress, 2966)]",5.25
"[Damaged (Library of Congress, 2966)]",5.25
"[Inner joints (Library of Congress, 3966)]",5.0
"[Gold stamping (Library of Congress, 4318_006)]",5.0
"[Spine (place) (Library of Congress, 4341)]",5.0
"[Spine (place) (Library of Congress, 4318_003)]",5.0
"[New sewing (Library of Congress, 3824)]",5.0
"[Modification of Library of Congress, 2687]",5.0
"[Modification of Library of Congress, 2687]",5.0
"[Left (Library of Congress, 4380)]",5.0
"[Spine (place) (Library of Congress, 4357_005_001)]",5.0
"[Spine (place) (Library of Congress, 3967)]",5.0
"[Tail (Library of Congress, 3994)]",5.0
"[Covering material-place (Library of Congress, 3929)]",5.0
"[Bookblock spine (Library of Congress, 3824)]",5.0
"[Spine (place) (Library of Congress, 3674)]",5.0
"[Sewing supports (Library of Congress, 4053)]",5.0
"[Head (Library of Congress, 4318_006)]",5.0
"[Tail (Library of Congress, 3819)]",5.0
"[Bookblock spine (Library of Congress, 4318_005)]",5.0
"[Right (Library of Congress, 2561)]",5.0
"[Spine (place) (Library of Congress, 3966)]",5.0
"[Left (Library of Congress, 3674)]",5.0
"[Spine (place) (Library of Congress, 2247)]",5.0
"[Left (Library of Congress, 2561)]",5.0
"[Spine (place) (Library of Congress, 4318_006)]",5.0
"[Spine (place) (Library of Congress, 4318_002)]",5.0
"[Sewing supports (Library of Congress, 3819)]",5.0
"[Right (Library of Congress, 4380)]",5.0
"[Modification of Library of Congress, 4164]",5.0
"[Bookblock spine (Library of Congress, 4318_006)]",5.0
"[Modification of Library of Congress, 4388_101_01]",5.0
"[Sewing supports (Library of Congress, 3824)]",5.0
"[Inner joints (Library of Congress, 3824)]",5.0
"[Losses (Library of Congress, 3824)]",5.0
"[Spine (place) (Library of Congress, 4318_001)]",5.0
"[Spine (place) (Library of Congress, 2966)]",5.0
"[Bookblock spine (Library of Congress, 4053)]",5.0
"[Tail (Library of Congress, 4539_003)]",5.0
"[Tail (Library of Congress, 4318_006)]",5.0
"[Head (Library of Congress, 4539_003)]",5.0
"[Inner joints (Library of Congress, 4053)]",5.0
"[Sewing supports (Library of Congress, 4539_003)]",5.0
"[Spine (place) (Library of Congress, 3819)]",5.0
"[Bookblock spine (Library of Congress, 3819)]",5.0
"[Left (Library of Congress, 3994)]",5.0
"[Broken (Library of Congress, 4053)]",5.0
"[Head (Library of Congress, 3994)]",5.0
"[Tail (Library of Congress, 4053)]",5.0
"[Tail (Library of Congress, 3824)]",5.0
"[New sewing (Library of Congress, 3819)]",5.0
"[Spine (place) (Library of Congress, 3994)]",5.0
"[Tail (Library of Congress, 4318_005)]",5.0
"[Sewing supports (Library of Congress, 4318_005)]",5.0
"[Spine (place) (Library of Congress, 4265)]",5.0
"[Outer joints (Library of Congress, 4240)]",5.0
"[Spine (place) (Library of Congress, 3027)]",5.0
"[Bookblock spine (Library of Congress, 3994)]",5.0
"[Inner joints (Library of Congress, 3928)]",5.0
"[Spine (place) (Library of Congress, 529)]",5.0
"[Broken (Library of Congress, 4053)]",5.0
"[Sewing supports (Library of Congress, 4318_006)]",5.0
"[Right (Library of Congress, 3674)]",5.0
"[Right (Library of Congress, 3994)]",5.0
"[Losses (Library of Congress, 3824)]",5.0
"[Spine (place) (Library of Congress, 4247)]",5.0
"[Sewing supports (Library of Congress, 3994)]",5.0
"[Spine (place) (Library of Congress, 3928)]",5.0
"[Head (Library of Congress, 4053)]",5.0
"[Inner joints (Library of Congress, 3967)]",5.0
"[Broken (Library of Congress, 3824)]",5.0
"[Head (Library of Congress, 3819)]",5.0
"[Broken (Library of Congress, 3824)]",5.0
"[Spine (place) (Library of Congress, 4165)]",5.0
"[Bookblock spine (Library of Congress, 4539_003)]",5.0
"[Head (Library of Congress, 4318_005)]",5.0
"[Head (Library of Congress, 3824)]",5.0
"[Damaged (Library of Congress, 4053)]",4.875
"[Damaged (Library of Congress, 4053)]",4.875
"[Modification of Library of Congress, 4053]",4.866666666666666
"[Damaged (Library of Congress, 3824)]",4.8
"[Damaged (Library of Congress, 3824)]",4.8
"[Modification of Library of Congress, 1657_001]",4.666666666666666
"[Modification of Library of Congress, 4053]",4.625
"[Modification of Library of Congress, 4053]",4.625
"[Detached (Library of Congress, 4165)]",4.5
"[Detached (Library of Congress, 4341)]",4.5
"[Detached (Library of Congress, 4240)]",4.5
"[Broken (Library of Congress, 3967)]",4.5
"[Broken (Library of Congress, 4165)]",4.5
"[Broken (Library of Congress, 4265)]",4.5
"[Detached (Library of Congress, 4357_005_001)]",4.5
"[Broken (Library of Congress, 4341)]",4.5
"[Broken (Library of Congress, 3995)]",4.5
"[Detached (Library of Congress, 3966)]",4.5
"[Detached (Library of Congress, 2247)]",4.5
"[Detached (Library of Congress, 3966)]",4.5
"[Broken (Library of Congress, 3995)]",4.5
"[Detached (Library of Congress, 3967)]",4.5
"[Detached (Library of Congress, 4357_005_001)]",4.5
"[Detached (Library of Congress, 4388_101_01)]",4.5
"[Broken (Library of Congress, 3966)]",4.5
"[Detached (Library of Congress, 4341)]",4.5
"[Broken (Library of Congress, 2247)]",4.5
"[Broken (Library of Congress, 4240)]",4.5
"[Covering material-place (Library of Congress, 3968)]",4.5
"[Detached (Library of Congress, 4388_101_01)]",4.5
"[Broken (Library of Congress, 3967)]",4.5
"[Broken (Library of Congress, 4240)]",4.5
"[Detached (Library of Congress, 3967)]",4.5
"[Damaged (Library of Congress, 3027)]",4.5
"[Broken (Library of Congress, 2247)]",4.5
"[Broken (Library of Congress, 4341)]",4.5
"[Broken (Library of Congress, 4388_101_01)]",4.5
"[Detached (Library of Congress, 4265)]",4.5
"[Broken (Library of Congress, 4388_101_01)]",4.5
"[Detached (Library of Congress, 3995)]",4.5
"[Broken (Library of Congress, 3966)]",4.5
"[Broken (Library of Congress, 4165)]",4.5
"[Detached (Library of Congress, 4265)]",4.5
"[Detached (Library of Congress, 4165)]",4.5
"[Detached (Library of Congress, 4240)]",4.5
"[Broken (Library of Congress, 1697)]",4.5
"[Broken (Library of Congress, 4265)]",4.5
"[Damaged (Library of Congress, 3027)]",4.5
"[Detached (Library of Congress, 1697)]",4.5
"[Detached (Library of Congress, 3995)]",4.5
"[Broken (Library of Congress, 4357_005_001)]",4.5
"[Broken (Library of Congress, 1697)]",4.5
"[Broken (Library of Congress, 4357_005_001)]",4.5
"[Detached (Library of Congress, 2247)]",4.5
"[Detached (Library of Congress, 1697)]",4.5
"[Damaged (Library of Congress, 4053)]",4.25
"[Modification of Library of Congress, 3968]",4.25
"[Damaged (Library of Congress, 3968)]",4.25
"[Modification of Library of Congress, 3994]",4.2
"[Modification of Library of Congress, 3994]",4.2
"[Modification of Library of Congress, 3824]",4.199999999999999
"[Modification of Library of Congress, 4164]",4.0
"[Detached (Library of Congress, 4539_003)]",4.0
"[Covering material-place (Library of Congress, 4357_005_001)]",4.0
"[Modification of Library of Congress, 3966]",4.0
"[Broken (Library of Congress, 4539_003)]",4.0
"[Modification of Library of Congress, 3494]",4.0
"[Spine (place) (Library of Congress, 3824)]",4.0
"[Detached (Library of Congress, 3819)]",4.0
"[Broken (Library of Congress, 4539_003)]",4.0
"[Modification of Library of Congress, 529]",4.0
"[Modification of Library of Congress, 3494]",4.0
"[Spine (place) (Library of Congress, 4318_005)]",4.0
"[Broken (Library of Congress, 3819)]",4.0
"[Detached (Library of Congress, 3819)]",4.0
"[Spine (place) (Library of Congress, 4053)]",4.0
"[Broken (Library of Congress, 3819)]",4.0
"[Modification of Library of Congress, 3929]",4.0
"[Spine (place) (Library of Congress, 4539_003)]",4.0
"[Modification of Library of Congress, 529]",4.0
"[Covering material-place (Library of Congress, 4388_101_01)]",4.0
"[Detached (Library of Congress, 4539_003)]",4.0
"[Modification of Library of Congress, 3995]",3.942857142857143
"[Modification of Library of Congress, 3027]",3.916666666666667
"[Modification of Library of Congress, 3027]",3.916666666666667
"[Modification of Library of Congress, 3027]",3.916666666666667
"[Modification of Library of Congress, 4265]",3.9166666666666665
"[Modification of Library of Congress, 4357_005_001]",3.8666666666666663
"[Addition to Library of Congress, 4318_003]",3.833333333333333
"[Addition to Library of Congress, 4318_005]",3.833333333333333
"[Addition to Library of Congress, 4318_002]",3.833333333333333
"[Addition to Library of Congress, 4539_003]",3.833333333333333
"[Addition to Library of Congress, 2247]",3.833333333333333
"[Addition to Library of Congress, 4318_001]",3.833333333333333
"[Addition to Library of Congress, 4247]",3.75
"[Addition to Library of Congress, 3966]",3.75
"[Addition to Library of Congress, 3967]",3.75
"[Addition to Library of Congress, 4341]",3.75
"[Addition to Library of Congress, 3674]",3.75
"[Addition to Library of Congress, 2966]",3.75
"[Modification of Library of Congress, 4247]",3.75
"[Addition to Library of Congress, 3928]",3.75
"[Addition to Library of Congress, 4357_005_001]",3.7
"[Addition to Library of Congress, 3824]",3.7
"[Addition to Library of Congress, 4165]",3.7
"[Addition to Library of Congress, 4053]",3.7
"[New covers (Library of Congress, 4318_002)]",3.6666666666666665
"[New covers (Library of Congress, 2247)]",3.6666666666666665
"[New covers (Library of Congress, 4318_003)]",3.6666666666666665
"[Addition to Library of Congress, 4265]",3.6666666666666665
"[Addition to Library of Congress, 3027]",3.6666666666666665
"[New covers (Library of Congress, 4318_001)]",3.6666666666666665
"[Addition to Library of Congress, 529]",3.642857142857143
"[Covering material-place (Library of Congress, 3494)]",3.5
"[Cover (Library of Congress, 3674)]",3.5
"[New covers (Library of Congress, 3928)]",3.5
"[Modification of Library of Congress, 4318_003]",3.5
"[Covering material-place (Library of Congress, 4053)]",3.5
"[New covers (Library of Congress, 4247)]",3.5
"[New covers (Library of Congress, 4341)]",3.5
"[New covers (Library of Congress, 3966)]",3.5
"[Modification of Library of Congress, 4318_001]",3.5
"[Modification of Library of Congress, 3027]",3.5
"[Modification of Library of Congress, 4240]",3.5
"[Modification of Library of Congress, 3027]",3.5
"[New covers (Library of Congress, 3967)]",3.5
"[Modification of Library of Congress, 4318_002]",3.5
"[New covers (Library of Congress, 3674)]",3.5
"[New covers (Library of Congress, 2966)]",3.5
"[Modification of Library of Congress, 4240]",3.5
"[Covering material-place (Library of Congress, 3824)]",3.5
"[Modification of Library of Congress, 4053]",3.458333333333333
"[Modification of Library of Congress, 3968]",3.458333333333333
"[Modification of Library of Congress, 4053]",3.458333333333333
"[Modification of Library of Congress, 3968]",3.458333333333333
"[Modification of Library of Congress, 3928]",3.444444444444444
"[Modification of Library of Congress, 4247]",3.444444444444444
"[Modification of Library of Congress, 4247]",3.444444444444444
"[Modification of Library of Congress, 3928]",3.444444444444444
"[Modification of Library of Congress, 3824]",3.433333333333333
"[Modification of Library of Congress, 3824]",3.433333333333333
"[Modification of Library of Congress, 2966]",3.4166666666666665
"[Modification of Library of Congress, 2966]",3.4166666666666665
"[Modification of Library of Congress, 3929]",3.4000000000000004
"[Modification of Library of Congress, 3929]",3.4000000000000004
"[New covers (Library of Congress, 4357_005_001)]",3.4
"[New covers (Library of Congress, 2687)]",3.4
"[New covers (Library of Congress, 4165)]",3.4
"[New covers (Library of Congress, 3927)]",3.3333333333333335
"[New covers (Library of Congress, 3027)]",3.3333333333333335
"[New covers (Library of Congress, 4265)]",3.3333333333333335
"[Modification of Library of Congress, 4347_3]",3.333333333333333
"[Modification of Library of Congress, 3994]",3.333333333333333
"[Modification of Library of Congress, 3994]",3.333333333333333
"[Modification of Library of Congress, 4347_3]",3.333333333333333
"[Modification of Library of Congress, 4347_3]",3.333333333333333
"[Modification of Library of Congress, 3994]",3.333333333333333
"[New covers (Library of Congress, 3995)]",3.2857142857142856
"[New covers (Library of Congress, 4318_005)]",3.1666666666666665
"[New covers (Library of Congress, 4539_003)]",3.1666666666666665
"[Modification of Library of Congress, 3968]",3.125
"[Modification of Library of Congress, 3968]",3.125
"[Removal from Library of Congress, 4380]",3.0
"[Covering material-place (Library of Congress, 3027)]",3.0
"[Modification of Library of Congress, 4380]",3.0
"[Modification of Library of Congress, 4164]",3.0
"[Modification of Library of Congress, 1697]",3.0
"[Modification of Library of Congress, 1697]",3.0
"[Covering material-place (Library of Congress, 3027)]",3.0
"[Modification of Library of Congress, 3674]",3.0
"[Right board (Library of Congress, 1657_001)]",3.0
"[Modification of Library of Congress, 3674]",3.0
"[Modification of Library of Congress, 3674]",3.0
"[Modification of Library of Congress, 3674]",3.0
"[Left board (Library of Congress, 1657_001)]",3.0
"[Attribute assignment date (Library of Congress, 1657_001)]",3.0
"[New covers (Library of Congress, 4053)]",2.9
"[New covers (Library of Congress, 3824)]",2.9
"[Modification of Library of Congress, 3824]",2.85
"[Modification of Library of Congress, 3824]",2.85
"[Modification of Library of Congress, 3824]",2.85
"[Modification of Library of Congress, 3824]",2.85
"[Removal from Library of Congress, 4341]",2.8
"[Modification of Library of Congress, 4341]",2.8
"[Modification of Library of Congress, 4341]",2.8
"[Modification of Library of Congress, 4341]",2.8
"[Modification of Library of Congress, 4341]",2.8
"[Modification of Library of Congress, 4165]",2.75
"[Modification of Library of Congress, 3995]",2.75
"[Modification of Library of Congress, 3995]",2.75
"[Modification of Library of Congress, 4357_005_001]",2.75
"[Modification of Library of Congress, 4265]",2.75
"[Modification of Library of Congress, 4539_003]",2.75
"[Modification of Library of Congress, 3967]",2.75
"[Modification of Library of Congress, 3995]",2.75
"[Modification of Library of Congress, 2247]",2.75
"[Modification of Library of Congress, 1697]",2.75
"[Modification of Library of Congress, 4341]",2.75
"[Modification of Library of Congress, 4240]",2.75
"[Modification of Library of Congress, 4341]",2.75
"[Modification of Library of Congress, 3995]",2.75
"[Modification of Library of Congress, 4388_101_01]",2.75
"[Modification of Library of Congress, 2966]",2.75
"[Modification of Library of Congress, 4539_003]",2.75
"[Modification of Library of Congress, 3995]",2.75
"[Modification of Library of Congress, 4265]",2.75
"[Modification of Library of Congress, 3967]",2.75
"[Modification of Library of Congress, 3995]",2.75
"[Modification of Library of Congress, 4240]",2.75
"[Modification of Library of Congress, 3966]",2.75
"[Modification of Library of Congress, 4388_101_01]",2.75
"[Modification of Library of Congress, 2247]",2.75
"[Modification of Library of Congress, 4357_005_001]",2.75
"[Modification of Library of Congress, 1697]",2.75
"[Modification of Library of Congress, 4165]",2.75
"[Modification of Library of Congress, 3819]",2.75
"[Modification of Library of Congress, 3819]",2.75
"[Modification of Library of Congress, 3966]",2.75
"[Modification of Library of Congress, 1657_001]",2.6666666666666665
"[Modification of Library of Congress, 4265]",2.6666666666666665
"[Modification of Library of Congress, 3819]",2.6666666666666665
"[Modification of Library of Congress, 3819]",2.6666666666666665
"[Modification of Library of Congress, 3819]",2.6666666666666665
"[Modification of Library of Congress, 4265]",2.6666666666666665
"[Modification of Library of Congress, 1657_001]",2.6666666666666665
"[Modification of Library of Congress, 4347_3]",2.6666666666666665
"[Modification of Library of Congress, 1657_001]",2.6666666666666665
"[Modification of Library of Congress, 1657_001]",2.6666666666666665
"[Modification of Library of Congress, 4265]",2.6666666666666665
"[Modification of Library of Congress, 1657_001]",2.6666666666666665
"[Removal from Library of Congress, 1657_001]",2.6666666666666665
"[Modification of Library of Congress, 4347_3]",2.6666666666666665
"[Modification of Library of Congress, 1657_001]",2.6666666666666665
"[New covers (Library of Congress, 529)]",2.619047619047619
"[New covers (Library of Congress, 529)]",2.619047619047619
"[Modification of Library of Congress, 3927]",2.6
"[Modification of Library of Congress, 3927]",2.6
"[Modification of Library of Congress, 3927]",2.6
"[Modification of Library of Congress, 3927]",2.6
"[Modification of Library of Congress, 3927]",2.6
"[Right board (Library of Congress, 3927)]",2.5
"[Right board (Library of Congress, 2687)]",2.5
"[Right board (Library of Congress, 529)]",2.5
"[Left board (Library of Congress, 4164)]",2.5
"[Right board (Library of Congress, 4164)]",2.5
"[Left board (Library of Congress, 4347_3)]",2.5
"[Left board (Library of Congress, 3927)]",2.5
"[Left board (Library of Congress, 2687)]",2.5
"[Left board (Library of Congress, 3929)]",2.5
"[Right board (Library of Congress, 3929)]",2.5
"[Modification of Library of Congress, 3819]",2.5
"[Right board (Library of Congress, 4347_3)]",2.5
"[Left board (Library of Congress, 529)]",2.5
"[Modification of Library of Congress, 4247]",2.444444444444444
"[Modification of Library of Congress, 4247]",2.444444444444444
"[Modification of Library of Congress, 3928]",2.444444444444444
"[Modification of Library of Congress, 4247]",2.444444444444444
"[Modification of Library of Congress, 3928]",2.444444444444444
"[Modification of Library of Congress, 3928]",2.444444444444444
"[Modification of Library of Congress, 2966]",2.4166666666666665
"[Modification of Library of Congress, 3927]",2.4166666666666665
"[Modification of Library of Congress, 2966]",2.4166666666666665
"[Modification of Library of Congress, 2966]",2.4166666666666665
"[Modification of Library of Congress, 2966]",2.4166666666666665
"[Modification of Library of Congress, 2966]",2.4166666666666665
"[Modification of Library of Congress, 3927]",2.4166666666666665
"[Modification of Library of Congress, 2966]",2.4166666666666665
"[Modification of Library of Congress, 2561]",2.4000000000000004
"[Modification of Library of Congress, 2561]",2.4000000000000004
"[Modification of Library of Congress, 2561]",2.4000000000000004
"[Modification of Library of Congress, 2561]",2.4000000000000004
"[Modification of Library of Congress, 2561]",2.4000000000000004
"[Modification of Library of Congress, 4380]",2.333333333333333
"[Modification of Library of Congress, 4380]",2.333333333333333
"[Removal from Library of Congress, 4341]",2.25
"[Removal from Library of Congress, 3994]",2.2
"[Modification of Library of Congress, 4165]",2.2
"[Modification of Library of Congress, 3994]",2.2
"[Modification of Library of Congress, 4165]",2.2
"[Modification of Library of Congress, 1697]",2.1666666666666665
"[Modification of Library of Congress, 1697]",2.1666666666666665
"[Modification of Library of Congress, 1697]",2.1666666666666665
"[Modification of Library of Congress, 1697]",2.1666666666666665
"[Modification of Library of Congress, 1697]",2.1666666666666665
"[Modification of Library of Congress, 1697]",2.1666666666666665
"[Modification of Library of Congress, 529]",2.142857142857143
[Conservator],2.0
"[Attribute assignment date (Library of Congress, 4247)]",2.0
"[Inner joints (Library of Congress, 3966)]",2.0
[Conservator],2.0
[Conservator],2.0
"[Attribute assignment date (Library of Congress, 3927)]",2.0
"[Spine (Library of Congress, 4539_003)]",2.0
"[Spine (Library of Congress, 4318_005)]",2.0
"[Inner joints (Library of Congress, 4265)]",2.0
"[Attribute assignment date (Library of Congress, 3966)]",2.0
"[Addition to Library of Congress, 3929]",2.0
"[Attribute assignment date (Library of Congress, 4347_3)]",2.0
"[Attribute assignment date (Library of Congress, 4388_101_01)]",2.0
"[Attribute assignment date (Library of Congress, 4318_002)]",2.0
[Conservator],2.0
"[Spine (Library of Congress, 3966)]",2.0
"[Attribute assignment date (Library of Congress, 4165)]",2.0
"[Inner joints (Library of Congress, 3967)]",2.0
"[Addition to Library of Congress, 4265]",2.0
[Conservator],2.0
"[Attribute assignment date (Library of Congress, 3968)]",2.0
"[Spine (Library of Congress, 4318_001)]",2.0
"[Attribute assignment date (Library of Congress, 4164)]",2.0
"[Addition to Library of Congress, 4347_3]",2.0
[Conservator],2.0
"[Outer joints (Library of Congress, 4388_101_01)]",2.0
"[Inner joints (Library of Congress, 3968)]",2.0
"[Addition to Library of Congress, 3928]",2.0
"[Spine (Library of Congress, 2966)]",2.0
"[Attribute assignment date (Library of Congress, 3928)]",2.0
"[Spine (Library of Congress, 4341)]",2.0
"[Outer joints (Library of Congress, 4240)]",2.0
"[Spine (Library of Congress, 3928)]",2.0
"[Attribute assignment date (Library of Congress, 1697)]",2.0
"[Inner joints (Library of Congress, 3824)]",2.0
"[Outer joints (Library of Congress, 4164)]",2.0
"[Modification of Library of Congress, 3027]",2.0
"[Attribute assignment date (Library of Congress, 3995)]",2.0
"[Spine (Library of Congress, 4318_002)]",2.0
[Conservator],2.0
[Conservator],2.0
[Conservator],2.0
"[Inner joints (Library of Congress, 3995)]",2.0
"[Attribute assignment date (Library of Congress, 4318_006)]",2.0
[Conservator],2.0
"[Left board (Library of Congress, 3994)]",2.0
"[Inner joints (Library of Congress, 3994)]",2.0
"[Attribute assignment date (Library of Congress, 4240)]",2.0
"[Attribute assignment date (Library of Congress, 4318_005)]",2.0
[Conservator],2.0
[Conservator],2.0
"[Attribute assignment date (Library of Congress, 2247)]",2.0
"[Right board (Library of Congress, 3994)]",2.0
"[Attribute assignment date (Library of Congress, 3027)]",2.0
[Conservator],2.0
"[Attribute assignment date (Library of Congress, 3674)]",2.0
"[Outer joints (Library of Congress, 3994)]",2.0
"[Spine (Library of Congress, 3967)]",2.0
"[Attribute assignment date (Library of Congress, 3994)]",2.0
[Conservator],2.0
[Conservator],2.0
"[Spine (Library of Congress, 4165)]",2.0
"[Inner joints (Library of Congress, 3929)]",2.0
"[Attribute assignment date (Library of Congress, 2561)]",2.0
"[Outer joints (Library of Congress, 3968)]",2.0
"[Spine (Library of Congress, 4265)]",2.0
"[Attribute assignment date (Library of Congress, 4341)]",2.0
"[Addition to Library of Congress, 4247]",2.0
"[Addition to Library of Congress, 529]",2.0
"[Spine (Library of Congress, 4318_003)]",2.0
"[Spine (Library of Congress, 4247)]",2.0
"[Inner joints (Library of Congress, 3928)]",2.0
"[Modification of Library of Congress, 3027]",2.0
"[Modification of Library of Congress, 3027]",2.0
[Conservator],2.0
"[Modification of Library of Congress, 2561]",2.0
"[Attribute assignment date (Library of Congress, 3819)]",2.0
[Conservator],2.0
"[Attribute assignment date (Library of Congress, 3967)]",2.0
"[Spine (Library of Congress, 3674)]",2.0
"[Addition to Library of Congress, 3819]",2.0
"[Addition to Library of Congress, 3927]",2.0
"[Addition to Library of Congress, 3027]",2.0
"[Modification of Library of Congress, 3027]",2.0
"[Addition to Library of Congress, 3674]",2.0
"[Attribute assignment date (Library of Congress, 4318_001)]",2.0
[Conservator],2.0
"[Spine (Library of Congress, 4357_005_001)]",2.0
[Conservator],2.0
[Conservator],2.0
"[Attribute assignment date (Library of Congress, 4053)]",2.0
"[Attribute assignment date (Library of Congress, 2687)]",2.0
"[Spine (Library of Congress, 2247)]",2.0
"[Attribute assignment date (Library of Congress, 3494)]",2.0
"[Attribute assignment date (Library of Congress, 4318_003)]",2.0
"[Attribute assignment date (Library of Congress, 2966)]",2.0
"[Addition to Library of Congress, 4165]",2.0
"[Attribute assignment date (Library of Congress, 4265)]",2.0
[Conservator],2.0
"[Inner joints (Library of Congress, 4357_005_001)]",2.0
"[Attribute assignment date (Library of Congress, 529)]",2.0
"[Attribute assignment date (Library of Congress, 4539_003)]",2.0
"[Outer joints (Library of Congress, 3929)]",2.0
"[Modification of Library of Congress, 2561]",2.0
"[Spine (Library of Congress, 4053)]",2.0
"[Addition to Library of Congress, 4380]",2.0
"[Addition to Library of Congress, 3995]",2.0
"[Attribute assignment date (Library of Congress, 4380)]",2.0
"[Attribute assignment date (Library of Congress, 3929)]",2.0
"[Addition to Library of Congress, 3824]",2.0
"[Spine (Library of Congress, 529)]",2.0
[Conservator],2.0
[Conservator],2.0
[Conservator],2.0
"[Spine (Library of Congress, 3027)]",2.0
"[Inner joints (Library of Congress, 4053)]",2.0
"[Spine (Library of Congress, 3824)]",2.0
"[Attribute assignment date (Library of Congress, 3824)]",2.0
"[Attribute assignment date (Library of Congress, 4357_005_001)]",2.0
[Conservator],2.0
"[Outer joints (Library of Congress, 1657_001)]",2.0
"[Addition to Library of Congress, 2561]",2.0
"[Addition to Library of Congress, 4357_005_001]",2.0
"[Modification of Library of Congress, 3968]",1.9583333333333333
"[Modification of Library of Congress, 3968]",1.9583333333333333
"[Modification of Library of Congress, 4053]",1.9583333333333333
"[Modification of Library of Congress, 4053]",1.9583333333333333
"[Modification of Library of Congress, 4247]",1.9444444444444442
"[Modification of Library of Congress, 4247]",1.9444444444444442
"[Modification of Library of Congress, 3928]",1.9444444444444442
